tweet,sentiment,Subjectivity
fodpanda knows manipulate customers ordered food pm amp pm bt,1,0.0
today saw tweet complaint asking swigy branded tape order delivered zomato even,0,0.2
sidenote frankly think still good system cause fair,2,0.75
amazing tour godfodtour godfodtourpk fodpanda fodporn fodphotography food fodtour travel,2,0.9
fodpanda food order rs food rs get food fodpanda rs food enteainm,1,0.0
cribbing zomato gold new norms lose anything paid k membership anyway,2,0.45454545454545453
one sided relationship swigy,1,0.0
horrible experience zomato ordered call resturant confirm orde,0,1.0
mus dumb believed reached told fodpanda omg im happy amp dumb,2,0.6666666666666666
hey uncertain went wrong however share order numbe,0,0.9
dm details requested well raised,1,0.0
delivered chicken ganesh chatuhi zomato instead chap refusing exchange wrong order,0,0.925
must dumb believed told fodpanda omg im happy amp stupid,0,0.8333333333333334
want digitally accelerate ofline grocery store business checkout grocer apscrip inspired,1,0.0
money got deducted phonepe wallet order divest fodpanda,1,0.0
details lets see still hungry,1,0.0
zomato delivered chicken ganesh chatuhi huing religious settings expressing helplesn,0,0.6
thank sharing details looking right away rb,2,0.5357142857142857
dear use cancelled two orders yesterday almost,1,0.0
hi fodpanda going increase salary old employee petrol cheap afford,2,0.44999999999999996
fodpanda giving error,1,0.0
really amazed kick ass amazing performance guys fouh,2,0.55
dinner use loveyourselflovelife get featured updates,1,0.0
hi swigy complaining pa time thank team good food thanks whole team especi,2,0.4000000000000001
cheated indians someone else turn zomatogold,1,0.0
wohles diabetic sugary sodas really cares,2,0.2
swigy vegetarian chicken,0,0.95
understand one product delivered another one,1,0.0
order kw order placed sunday never delivered cancelled store due,0,0.375
swigy guys asking cancel order,1,0.0
fodpanda saves,1,0.0
hey could tell get zomato gold cancelled get refund terms changed,1,0.0
really supo food delivery company use,2,0.2
fodpanda serving quality services even delivery boy knows nothing saying problemorder,1,0.0
fodpanda offer orders upto code cravehour valid today let us know working pls,1,0.0
fodpanda kepitsimpl,1,0.0
orders orders declined wrong fodpanda treat ur regula,0,0.9
fodpanda serving quality services even delivery boy knows nothing saying,1,0.0
thanks taking swigy hope goes soon number signal jumps wrong side,0,0.55
westin definitely grandest buffet kolkata yet decor spread place sets,1,0.5
customer definitely queen fool stupid one zomato,0,0.75
trying get done insisting prorated refund de,1,0.0
customers gold membership programme furious change limits number users table pane,1,0.0
zomato kindly read chat avoid cos healess cheats,2,0.9
order damaged call,1,0.0
really pathetic condition zomato seems stop using,0,1.0
reason reason rabdi needs occasion today one happy ganeshchatuhi made freshly,2,0.75
video link food fodpanda fodislife foodie foodies,1,0.0
responsible post swigy growing opounities utilize skills,2,0.55
hi dheraj thank reaching looking right away rb,2,0.5357142857142857
nothing turns real hunger savior,2,0.30000000000000004
wrong order delivered swigy deliver guys disagree order,0,0.9
fodpanda serving quality services even delivery boy knows nothing saying problemord,1,0.0
enjoy today dinner special anda bhavan dubai chetinadosa lachaparatha idiyapam visit us lake terrace,2,0.5357142857142857
fodpanda people bunch idiots think leave pe,0,0.8
giving offers handle services worst food delivering ap money blocked days everytime,0,0.5
ahve recieved order ajve paid tje money waiting hours able,2,0.625
go subscribers yelling,1,0.0
loving fodpanda grabfod,2,0.95
cant log account says invalid username paswrd everytimeplease help,1,0.0
swigy operations manager central supo tower yrs,1,0.25
trying get done insisting prorated refund deducting charge,1,0.0
guys zomato unable resolve problems next time may block acoun,0,0.25
kindly contact asap,2,0.9
feel uncomfoable chatting supo,1,0.0
uninstlg swigy ap right nw due unethical behaviour services orderd food foods,2,0.45535714285714285
auto drivers times better google maps matter time state,2,0.5
really unpredictable zomato,0,1.0
hi nishant strange looking right away rb,2,0.34285714285714286
wrong swigy today ordered pav bhaji veg pulav pizza extra pav received,0,0.5
upset services fodpandafirst take order ask custo,1,0.0
update trying text since last mints yet reply delivery boy assign shit,0,0.43333333333333335
kindly avoid using zomato mumbai worst delivery service,0,0.95
hello foodies eat sleep repeat newly opened resturant called lazy rolls utam nagar west delhi servin,0,0.7272727272727273
absolutely bad experience delivery guy picked order refused later saying,0,0.3333333333333333
hey happens customer orders food gets late around half hour,0,0.3833333333333333
license cancelled fraudshave cancellation policy even asked,1,0.0
hi anikit sounds bad got details looking right away rb,0,0.6011904761904762
fodpanda hits major milestone logs lac orders day fodpanda,2,0.5
sleeping zomato browsing food instead,1,0.0
longer wait kindly call registered number call asap,2,0.9
look review hotel gokul girgaum,1,0.0
wheres option delete residential address zomato ap,1,0.0
good sweet wordsand sour worst work,0,0.5875
hey man happily getting checked reaching right away rb,2,0.7678571428571428
sheer misconduct misrepresentation change gold policy midway,1,0.75
check onedelivery time still kitchen,1,0.0
much appreciated chat executives understand idea food served,2,0.1
another reason never order address left vs shows delivery riders mobile sh,1,0.0
check time placing order requested deliver,1,0.0
opinion social swag factor swigy campaign,2,0.06666666666666667
hours ordered zomato delivered order patient chat,1,0.0
recommends delivers stale food tastes tangy gone bad disappointed,0,0.6388888888888888
hi raj sorry chaos looking right away rb,0,0.7678571428571428
good job great game playing cancel order amp say,2,0.5833333333333334
patient much hungry,2,0.2
hey join zomato gold get food drinks also get using referral code deba,1,0.0
hi mukesh tough night share order number look rb,0,0.8333333333333334
zomato fraud business unfounately became one victim fraud organization,0,0.05
tell thisu gon na deliver delivery already exceeded time also goon,1,0.0
poor service ur delivery guys even ur cc executive lack talk ge,0,0.6
indiec asking refund,1,0.0
indirectly asking refund,1,0.0
thank issues mine take customer useless servic,0,0.2
look please,1,0.0
said deliver next mints also false much lie wi,0,0.26666666666666666
hell order always late messed orderid,0,0.6
hi ayush seriously messed time getting checked reaching right away rb,0,0.6011904761904762
fodpanda ola offer pls try us let us know working guys pls share,1,0.0
change terms midway subscription without option unsubscribe,1,0.0
look review oye kidan lower parel,1,0.0
zomato swegy hoga secret,0,0.7
choose food panda zomato swigy,1,0.0
worst food delivery service world endorse,0,1.0
ignore offers companies offer initially brief period swigy best,2,0.2111111111111111
queries zomato gold hitting dm,1,0.0
issue order hours late prevent get cancelled please dm,0,0.6
rs deducted paytm wallet order zomatobut,1,0.0
swigy delivery wise zomato discount customer service immediate response zomato customer car,2,0.9
food panda changes guess food panda gave best offer ever later swigy,2,0.15
hi abishek really unfounate got details look,2,0.2
ask dwight ftw zomato sometimesfodpanda last,1,0.06666666666666667
money customer satisfaction guarantee us deliver really disapoi,2,0.2
reviews waste swigy perfect amp best,2,0.43333333333333335
always good delivery experience fodpanda zomato little swigy cuz,2,0.55
thier positives negatives ease delivery wise best swigy,2,0.6
thanks sharing pic opened single malt whisky bottle ordered som,2,0.20714285714285713
fodpanda hits major milestone logs lac orders day fodpanda milestone,2,0.5
please number delivery person switched res,1,0.0
also swigy delivery guys easily changed without customer noticing thu,2,0.8333333333333334
hi vishal would never want face trouble platform,0,0.2
order taken till order preparing mode mr rohit please look tea,1,0.0
zomato swigy ubereats pathetic,0,1.0
came back crashing zomato gold tampc free product zomatogold,2,0.4
thanks sharing pic opened single malt whisky bottle ordered juic,2,0.20714285714285713
please resolve matter asap,1,0.0
swigy love,2,0.6
hi swigy please explain calculation,1,0.0
got cancelled making wait hour,1,0.0
exactly hope city much better zomato,2,0.375
cost estimation developing ap similar zomato via,1,0.4
contest contestale contestindia indiacontests fodpanda indiaverified account,1,0.0
order pathetic service rude behaviour delivery executive even brin,0,0.8
guys cancelled restuarant,1,0.0
ordered ice cream fodpanda hrs still response tried contac,1,0.0
hey abhishek tired reaching registered number howeve,0,0.7
guys making fool name offer conserve time yesterday ordered icecream,1,0.0
zomato food panda kuda bane unai kani swigy fastest anthe ee offers avi lite food fast ga osthe salu,2,0.3
hey abhishek tired reaching registered number however,0,0.7
shit service arrogant supo food delayed hour last times time shift,0,0.43333333333333335
hi sidhant never meant give bad experience please share order id,0,0.6666666666666666
even though food delayed supo worse,0,0.6
thank issues mine take customer useless service,0,0.2
swigy orders leave mainly delivery good direct ga vachestaru,2,0.4444444444444445
ordered ice cream fodpanda hrs still response tried contacting,1,0.0
hey tax calculated say rs tax rs,1,0.0
swigy best sir,2,0.3
swigy odu promote chesey vidanam koda next level khaiabad ganesh mand,1,0.0
hey please share concerned order number get checked mrd,1,0.0
monevaro tweet chusa vineth magical words swigy coupons plz anta,2,1.0
ordering swigy waste placed order athrs amp athrs got call saying order canc,0,0.0
hey happens customer orders food gets late,0,0.6
sir order food application evening around dis,1,0.0
zomato treats mcdonalds honestly best investment could make,2,0.3
hey ankur never want deliver kind issue food,2,0.9
sir order food application evening around pm,1,0.0
zomato serve breakfast instead dinner intended order,1,0.0
miss swigy,1,0.0
disorder taxes high today,2,0.5399999999999999
kind click bait show bogo top none,2,0.7
hey ashish please share contact number could get checked mrd,1,0.0
